cd_cvm,dt_fim_exerc,ativo_total,ativo_financeiro,ativo_operacional,ativo_circulante,passivo,passivo_financeiro,passivo_operacional,patrimonio_liquido,passivo_circulante,lucro_liquido,receita_vendas,protecao_fiscal,res_opera_liq,res_opera_liq_cont,resultado_financeiro,fco,fco_investimento,fco_financeiro,ativo_operacional_liq,passivo_financeiro_liq,resultado_fin_liq
19615,2013,2369342.0,0.0,2369342.0,1694062.0,301382.0,460740.0,-159358.0,2067960.0,285066.0,0.0,2187264.0,35216.18,-68360.82,365644.18,103577.0,85937.0,-50158.0,-73601.0,2528700.0,460740.0,68360.82
19623,2013,4691811.0,9300.0,4682511.0,1438626.0,1983001.0,1514007.0,468994.0,2708810.0,730778.0,51547.0,2487487.0,-29438.56,108692.44,188727.44,-86584.0,-6660.0,-1541.0,-12090.0,4213517.0,1504707.0,-57145.44
19658,2013,135299.0,0.0,135299.0,44511.0,96528.0,5390.0,91138.0,38771.0,40588.0,1520480.0,44202.0,-4987.120000000001,1530160.88,17447.879999999997,-14668.0,135924.0,-170011.0,149142.0,44161.0,5390.0,-9680.88
19739,2013,4578200.0,0.0,4578200.0,1493420.0,3236992.0,570004.0,2666988.0,1341208.0,976658.0,26246.0,3506235.0,-37591.76,99218.23999999999,457316.24,-110564.0,23063.0,-333744.0,281162.0,1911212.0,570004.0,-72972.23999999999
19763,2013,14141494.0,1737.0,14139757.0,4706944.0,7888321.0,1206523.0,6681798.0,6253173.0,4598037.0,103620.0,7096492.0,-101680.06000000001,300998.94,751468.94,-299059.0,76443.0,-1134393.0,1503399.0,7457959.0,1204786.0,-197378.94
19771,2013,7369011.0,39492.0,7329519.0,1161458.0,5489438.0,5365021.0,124417.0,1879573.0,900491.0,-153257.0,3377473.0,-94440.78000000001,30069.219999999987,649666.22,-277767.0,149682.0,-384934.0,154035.0,7205102.0,5325529.0,-183326.21999999997
19798,2013,345068.0,2123168.0,-1778100.0,101940.0,204010.0,3308523.0,-3104513.0,141058.0,90270.0,15590.0,170518.0,-6546.360000000001,28297.64,-29145.36,-19254.0,-582979.0,-71282.0,711391.0,1326413.0,1185355.0,-12707.64
19836,2013,28598373.0,118796.0,28479577.0,3546641.0,15083003.0,320460.0,14762543.0,13515370.0,2637257.0,-11745.0,6878214.0,-238105.06000000003,450458.93999999994,985451.94,-700309.0,138139.0,-721395.0,572256.0,13717034.0,201664.0,-462203.93999999994
19879,2013,13002207.0,0.0,13002207.0,3495756.0,9525068.0,382894.0,9142174.0,3477139.0,3318462.0,-65338.0,7422256.0,-154288.6,234163.4,886836.4,-453790.0,403752.0,7963.0,-430919.0,3860033.0,382894.0,-299501.4
19909,2013,18820850.0,394739.0,18426111.0,943410.0,9353594.0,573610.0,8779984.0,9467256.0,1397128.0,524385.0,1247432.0,-196270.78000000003,905381.22,1136619.22,-577267.0,-2794.0,-483541.0,415443.0,9646127.0,178871.0,-380996.22
19917,2013,596726.0,253.0,596473.0,393414.0,301101.0,9207.0,291894.0,295625.0,252469.0,-1263806.0,1160141.0,2332.4,-1268333.6,35819.4,6860.0,921325.0,-558174.0,277619.0,304579.0,8954.0,4527.6
19925,2013,15463222.0,28128.0,15435094.0,1420811.0,7752057.0,6649426.0,1102631.0,7711165.0,1170384.0,-491013.0,923670.0,-208761.36000000002,-85770.36000000002,475554.64,-614004.0,1148470.0,-523080.0,-673372.0,14332463.0,6621298.0,-405242.64
19992,2013,1848780.0,251728.0,1597052.0,941748.0,778942.0,1590908.0,-811966.0,1069838.0,367653.0,193768.0,1611794.0,-903.3800000000001,195521.62,224853.62,-2657.0,-391959.0,-2877891.0,417594.0,2409018.0,1339180.0,-1753.62
20010,2013,9103499.0,0.0,9103499.0,3081199.0,6255852.0,1535371.0,4720481.0,2847647.0,1688931.0,555669.0,4715036.0,-74493.32,700273.6799999999,223121.68,-219098.0,149865.0,-118298.0,60174.0,4383018.0,1535371.0,-144604.68
20028,2013,1172956.0,0.0,1172956.0,554002.0,629486.0,1838367.0,-1208881.0,543470.0,191225.0,-543030.0,1174992.0,-4383.280000000001,-534521.28,100235.72,-12892.0,96774.0,-152043.0,80691.0,2381837.0,1838367.0,-8508.72
20060,2013,1430219.0,39593774.0,-38163555.0,377946.0,1993710.0,797561.0,1196149.0,-563491.0,1767202.0,0.0,565289.0,-80980.86,157198.14,-203120.86,-238179.0,53426.0,-383711.0,457390.0,-39359704.0,-38796213.0,-157198.14
20087,2013,23760310.0,24806.0,23735504.0,13511893.0,15251301.0,1978335.0,13272966.0,8509009.0,6776676.0,-8776.0,13635846.0,-86221.96,158596.03999999998,953782.04,-253594.0,-3907.0,-40538.0,27397.0,10462538.0,1953529.0,-167372.03999999998
20125,2013,1073885.0,14765.0,1059120.0,369381.0,376083.0,6874168.0,-6498085.0,697802.0,219839.0,-38627.0,1069606.0,4050.76,-46490.24,180572.76,11914.0,-2570977.0,1093556.0,-307662.0,7557205.0,6859403.0,7863.24
20141,2013,691512.0,24453.0,667059.0,328268.0,425844.0,777421.0,-351577.0,265668.0,213293.0,290097.0,571588.0,-8215.42,306044.58,45979.58,-24163.0,-66613.0,-69098.0,115874.0,1018636.0,752968.0,-15947.58
20168,2013,5389639.0,1368315.0,4021324.0,292448.0,15123999.0,725625.0,14398374.0,-9734360.0,14779025.0,319932.0,869953.0,-559604.3,1406222.7,-16344188.3,-1645895.0,65992.0,-515612.0,456352.0,-10377050.0,-642690.0,-1086290.7
20184,2013,299031.0,417.0,298614.0,296002.0,89403.0,445825.0,-356422.0,209628.0,89403.0,19624.0,0.0,5451.56,9041.560000000001,-547950.44,16034.0,-12214.0,-180524.0,224417.0,655036.0,445408.0,10582.439999999999
20257,2013,9154079.0,0.0,9154079.0,1788028.0,4849015.0,1294361.0,3554654.0,4305064.0,1097570.0,165909.0,1447851.0,-125618.1,409755.9,1136698.9,-369465.0,1918028.0,-246639.0,-1673344.0,5599425.0,1294361.0,-243846.9
20265,2013,9038614.0,591639.0,8446975.0,4529731.0,6854936.0,4358.0,6850578.0,2183678.0,2700357.0,-366900.0,2997923.0,-53828.12,-262410.12,-581903.12,-158318.0,508748.0,-57392.0,-451227.0,1596397.0,-587281.0,-104489.88
20338,2013,3884901.0,595756.0,3289145.0,1371487.0,1064806.0,2039323.0,-974517.0,2820095.0,680900.0,786410.0,4311638.0,-4909.26,795939.74,533914.74,-14439.0,134965.0,-207553.0,33456.0,4263662.0,1443567.0,-9529.74
20346,2013,1778666.0,491288.0,1287378.0,1317979.0,1207102.0,663096.0,544006.0,571564.0,725680.0,-77599.0,3470310.0,-19056.66,-40606.66,56056.34,-56049.0,20375.0,-53959.0,105987.0,743372.0,171808.0,-36992.34
20354,2013,2419546.0,0.0,2419546.0,650482.0,1147172.0,5589385.0,-4442213.0,1272374.0,644838.0,-724590.0,730399.0,-36949.840000000004,-652863.84,-158146.84,-108676.0,43823.0,-447055.0,520979.0,6861759.0,5589385.0,-71726.16
20362,2013,1879734.0,0.0,1879734.0,1518068.0,1234006.0,487430.0,746576.0,645728.0,1010862.0,292117.0,2566533.0,-20134.800000000003,331202.2,54675.2,-59220.0,357380.0,-208216.0,-128992.0,1133158.0,487430.0,-39085.2
20370,2013,1170737.0,10070.0,1160667.0,358668.0,441976.0,1047276.0,-605300.0,728761.0,196619.0,450195.0,503755.0,26856.940000000002,398060.94,113774.94,78991.0,-39549.0,63503.0,8808.0,1765967.0,1037206.0,52134.06
20435,2013,4690095.0,0.0,4690095.0,3288973.0,3111048.0,1895850.0,1215198.0,1579047.0,1620124.0,588754.0,1832249.0,478.38000000000005,587825.38,284520.38,1407.0,211484.0,-252242.0,78987.0,3474897.0,1895850.0,928.6199999999999
20451,2013,2156964.0,76065780.0,-73908816.0,1651185.0,1197587.0,88455.0,1109132.0,959377.0,643345.0,90511.0,753544.0,-831.6400000000001,92125.36,131401.36,-2446.0,-11358.0,-5.0,-10225.0,-75017948.0,-75977325.0,-1614.36
20478,2013,16798855.0,138152.0,16660703.0,9734097.0,11468802.0,1239477.0,10229325.0,5330053.0,4831428.0,31921.0,5316929.0,-91667.40000000001,209863.59999999998,24685.59999999999,-269610.0,-7927.0,-4248.0,12180.0,6431378.0,1101325.0,-177942.59999999998
20494,2013,4618823.0,0.0,4618823.0,1293900.0,2301290.0,205881.0,2095409.0,2317533.0,375564.0,151000.0,418869.0,-21764.08,193247.91999999998,226532.91999999998,-64012.0,-282875.0,223935.0,48880.0,2523414.0,205881.0,-42247.92
20524,2013,4804693.0,6703.0,4797990.0,3443310.0,2488817.0,7861519.0,-5372702.0,2315876.0,985831.0,184285.0,2458987.0,16072.480000000001,153085.48,297147.48,47272.0,48397.0,-149382.0,98733.0,10170692.0,7854816.0,31199.519999999997
20532,2013,453052695.0,3170.0,453049525.0,51714210.0,123352075.0,0.0,123352075.0,329700620.0,13554306.0,0.0,51217046.0,-79422.64,154173.36,6002297.36,-233596.0,20470.0,-285241.0,301934.0,329697450.0,-3170.0,-154173.36
20540,2013,9495236.0,70740.0,9424496.0,1040470.0,5916996.0,21162.0,5895834.0,3578240.0,1082808.0,-8640.0,1018611.0,-88114.40000000001,162405.59999999998,116028.59999999999,-259160.0,1048317.0,-1031997.0,-344157.0,3528662.0,-49578.0,-171045.59999999998
20567,2013,10383349.0,0.0,10383349.0,738652.0,1595268.0,577072.0,1018196.0,8788081.0,190833.0,30032.0,754602.0,-7305.92,44214.08,161486.08,-21488.0,376440.0,-1036219.0,144031.0,9365153.0,577072.0,-14182.08
20575,2013,68670221.0,397284.0,68272937.0,28913483.0,45536967.0,3908852.0,41628115.0,23133254.0,17708869.0,256722.0,92902798.0,-809312.54,1827740.46,2689343.46,-2380331.0,82821.0,109643.0,-173832.0,26644822.0,3511568.0,-1571018.46
20605,2013,5301466.0,835843.0,4465623.0,1726986.0,3084678.0,2734883.0,349795.0,2216788.0,510404.0,420584.0,671078.0,-21952.100000000002,463196.9,362544.9,-64565.0,399963.0,-141806.0,-54746.0,4115828.0,1899040.0,-42612.899999999994
20613,2013,1210307.0,0.0,1210307.0,840346.0,941853.0,16.0,941837.0,268454.0,661537.0,74040.0,813114.0,-10288.400000000001,94011.6,1179.5999999999985,-30260.0,24442.0,1238.0,-26342.0,268470.0,16.0,-19971.6
20630,2013,583886.0,529967.0,53919.0,338861.0,192422.0,9525616.0,-9333194.0,391464.0,146164.0,-17430479.0,109380.0,-2783.92,-17425074.92,-3371.92,-8188.0,-89041.0,145815.0,-31376.0,9387113.0,8995649.0,-5404.08
20656,2013,500652.0,0.0,500652.0,231927.0,96668.0,115951369.0,-115854701.0,403984.0,68878.0,306766.0,365384.0,143.82000000000002,306486.82,42663.82,423.0,33205.0,-23945.0,-27769.0,116355353.0,115951369.0,279.17999999999995
20680,2013,3666134.0,0.0,3666134.0,114781.0,1007993.0,2482035.0,-1474042.0,2658141.0,1663.0,6011000.0,480893.0,240.72000000000003,6010532.72,18545.72,708.0,9019.0,-556142.0,477252.0,5140176.0,2482035.0,467.28
20702,2013,1976902.0,176937.0,1799965.0,1439179.0,1661890.0,258522.0,1403368.0,315012.0,931796.0,198874.0,518809.0,-46753.4,289630.6,-190668.4,-137510.0,18042.0,-341281.0,519057.0,396597.0,81585.0,-90756.6
20710,2013,2059953.0,33504.0,2026449.0,366404.0,1503636.0,1010698.0,492938.0,556317.0,272647.0,523248.0,810667.0,-39955.100000000006,600807.9,84126.9,-117515.0,-57579.0,-11717.0,-2147.0,1533511.0,977194.0,-77559.9
20745,2013,4261078.0,0.0,4261078.0,1453765.0,2124066.0,16111863.0,-13987797.0,2137012.0,1195746.0,520142.0,1181520.0,-8464.300000000001,536572.7,113033.7,-24895.0,-1243.0,0.0,0.0,18248875.0,16111863.0,-16430.699999999997
20770,2013,2849400.0,74.0,2849326.0,1595657.0,738934.0,1296084.0,-557150.0,2110466.0,403573.0,-55017.0,1138962.0,15822.240000000002,-85730.76,558040.24,46536.0,-111.0,-70302.0,71107.0,3406476.0,1296010.0,30713.76
20788,2013,17827564.0,8728.0,17818836.0,7493730.0,14708542.0,3259446.0,11449096.0,3119022.0,3688566.0,554090.0,18752376.0,-690537.9600000001,1894546.04,537546.0399999999,-2030994.0,-39743387.0,-1129095.0,63392334.0,6369740.0,3250718.0,-1340456.04
20796,2013,14574519.0,0.0,14574519.0,1288559.0,4852586.0,139969.0,4712617.0,9721933.0,5509.0,-19771.0,2136729.0,-28660.980000000003,35865.02,287220.02,-84297.0,29347.0,-290.0,-3206.0,9861902.0,139969.0,-55636.02
20800,2013,1200483.0,1068182.0,132301.0,609946.0,798885.0,493726.0,305159.0,401598.0,266364.0,75072.0,1772493.0,-13218.86,100732.14,65136.14,-38879.0,3481807.0,-7680757.0,4785011.0,-172858.0,-574456.0,-25660.14
20842,2013,6473933.0,1569.0,6472364.0,2560541.0,3450007.0,1287687.0,2162320.0,3023926.0,776483.0,190999.0,2655962.0,-67077.24,321207.76,188677.76,-197286.0,30272.0,-30031.0,8264.0,4310044.0,1286118.0,-130208.76
20850,2013,168467.0,110773.0,57694.0,83405.0,133412.0,1547578.0,-1414166.0,35055.0,66599.0,-117601.0,297889.0,-2234.1400000000003,-113264.14,-4303.14,-6571.0,45026.0,-88468.0,34066.0,1471860.0,1436805.0,-4336.86
20877,2013,4903990.0,0.0,4903990.0,3235607.0,3190616.0,502501.0,2688115.0,1713374.0,1097109.0,88862.0,1944809.0,12403.2,64785.2,436200.2,36480.0,-3594148.0,6993669.0,4709591.0,2215875.0,502501.0,24076.8
20885,2013,4933387.0,2730.0,4930657.0,42152.0,952893.0,1313499.0,-360606.0,3980494.0,30825.0,100985.0,564642.0,23814.280000000002,54757.28,-156172.72,70042.0,8698.0,-10171.0,-33253.0,5291263.0,1310769.0,46227.72
20907,2013,1423738.0,0.0,1423738.0,331128.0,335856.0,1426719.0,-1090863.0,1087882.0,142987.0,244707.0,263871.0,-7637.76,259533.24,16659.239999999998,-22464.0,87018.0,-187722.0,-12486.0,2514601.0,1426719.0,-14826.24
20915,2013,10198449.0,148860000.0,-138661551.0,5870596.0,5833049.0,4986540.0,846509.0,4365400.0,2560666.0,6271.0,3870608.0,10279.900000000001,-13684.099999999999,430239.9,30235.0,8068.0,6476.0,-16726.0,-139508060.0,-143873460.0,19955.1
20931,2013,4978136.0,1364322.0,3613814.0,2838112.0,4534508.0,214239.0,4320269.0,443628.0,1337188.0,-7237.0,5456566.0,-263677.48000000004,504607.51999999996,197559.51999999996,-775522.0,-197783.0,-1601125.0,2078299.0,-706455.0,-1150083.0,-511844.51999999996
20958,2013,15763903.0,69870.0,15694033.0,178449.0,3218206.0,249785646.0,-246567440.0,12545697.0,162661.0,52344.0,1682149.0,-14500.660000000002,80492.34,293565.34,-42649.0,-10431.0,687.0,9948.0,262261473.0,249715776.0,-28148.339999999997
20966,2013,2442998.0,64207.0,2378791.0,1266188.0,1291035.0,1232157.0,58878.0,1151963.0,854782.0,892852.0,2043029.0,-38452.64,967495.36,21908.36,-113096.0,12683.0,-3701.0,1977.0,2319913.0,1167950.0,-74643.36
20974,2013,1344865.0,0.0,1344865.0,387500.0,679315.0,15396206.0,-14716891.0,665550.0,156728.0,7767.0,782002.0,-13384.1,33747.9,52900.9,-39365.0,40735.0,-1924218.0,1097088.0,16061756.0,15396206.0,-25980.9
20982,2013,6397648.0,964843.0,5432805.0,790948.0,2578310.0,3460830.0,-882520.0,3819338.0,483758.0,-537368.0,973054.0,-38527.44,-462579.44,359397.56,-113316.0,71734.0,-11860.0,-57606.0,6315325.0,2495987.0,-74788.56
20990,2013,6613476.0,0.0,6613476.0,4142478.0,5783803.0,0.0,5783803.0,829673.0,2556308.0,156449.0,6088500.0,-174376.48,494944.52,178933.52,-512872.0,287275.0,-34730.0,-137349.0,829673.0,0.0,-338495.52
2100,2013,269370.0,0.0,269370.0,180518.0,251585.0,490376.0,-238791.0,17785.0,130737.0,160474.0,283287.0,-9360.880000000001,178645.12,18435.12,-27532.0,321620.0,-54053.0,-80693.0,508161.0,490376.0,-18171.12
21008,2013,2236197.0,110987.0,2125210.0,412916.0,2110925.0,178411.0,1932514.0,125272.0,467122.0,80572.0,219567.0,-85501.5,246545.5,48372.5,-251475.0,3515260.0,2502729.0,-5735287.0,192696.0,67424.0,-165973.5
21016,2013,2138651.0,0.0,2138651.0,1270001.0,621009.0,3361487.0,-2740478.0,1517642.0,290109.0,499986.0,1731010.0,2784.94,494579.94,239300.94,8191.0,-4.0,3.0,0.0,4879129.0,3361487.0,5406.0599999999995
21032,2013,2430334.0,0.0,2430334.0,642283.0,1695153.0,33997.0,1661156.0,735181.0,618429.0,845304.0,1901995.0,-29606.86,902776.14,195280.14,-87079.0,-158307.0,-17389.0,-37353.0,769178.0,33997.0,-57472.14
21040,2013,3123325.0,0.0,3123325.0,588930.0,1878416.0,412047.0,1466369.0,1244909.0,455145.0,449073.0,322293.0,-5003.780000000001,458786.22,200712.22,-14717.0,15717.0,201739.0,-6855.0,1656956.0,412047.0,-9713.22
21067,2013,2218410.0,59579.0,2158831.0,1343806.0,1604265.0,725679.0,878586.0,614145.0,525605.0,-11138.0,824445.0,-6848.620000000001,2156.379999999999,130911.38,-20143.0,1321.0,-23756.0,30444.0,1280245.0,666100.0,-13294.38
21091,2013,8178327.0,0.0,8178327.0,2588905.0,3813322.0,0.0,3813322.0,4365005.0,1305132.0,0.0,3872705.0,-39768.100000000006,77196.9,611700.9,-116965.0,664649.0,-796828.0,-103584.0,4365005.0,0.0,-77196.9
21113,2013,15437963.0,1257013.0,14180950.0,396446.0,4901373.0,3105659.0,1795714.0,10536590.0,3551.0,-52735.0,1836154.0,19455.140000000003,-90500.86,-21533.859999999997,57221.0,34384.0,-46415.0,41258.0,12385236.0,1848646.0,37765.86
21130,2013,1238526.0,1244000.0,-5474.0,964298.0,639612.0,9127969.0,-8488357.0,598914.0,450564.0,-16869047.0,520095.0,-1258.68,-16866603.68,61614.32,-3702.0,1116481.0,799012.0,-1458140.0,8482883.0,7883969.0,-2443.3199999999997
21148,2013,2507141.0,0.0,2507141.0,1946468.0,1289256.0,1093266.0,195990.0,1217885.0,836993.0,86321.0,817461.0,-1296.0800000000002,88836.92,-82105.08,-3812.0,231847.0,-198047.0,-38507.0,2311151.0,1093266.0,-2515.92
21156,2013,865258.0,1407779.0,-542521.0,474177.0,467005.0,77978.0,389027.0,398253.0,246794.0,70437.0,1354911.0,-7572.14,85135.86,65755.86,-22271.0,246655.0,48746.0,-261741.0,-931548.0,-1329801.0,-14698.86
21180,2013,916370.0,392665.0,523705.0,272865.0,133500.0,1029615.0,-896115.0,782870.0,101320.0,-135841.0,373768.0,13982.84,-162984.16,68659.84,41126.0,33859.0,-7688.0,-25195.0,1419820.0,636950.0,27143.16
21199,2013,21922818.0,3046.0,21919772.0,47864.0,6123660.0,7727.0,6115933.0,15799158.0,8440.0,-137260.0,6571279.0,-24407.24,-89881.24,-46665.240000000005,-71786.0,-10465.0,-34950.0,57464.0,15803839.0,4681.0,-47378.759999999995
21202,2013,994580.0,7065.0,987515.0,274536.0,748841.0,18928.0,729913.0,245739.0,234018.0,-3138884.0,1014652.0,-13708.12,-3112274.12,88434.88,-40318.0,43706.0,-10363.0,-23452.0,257602.0,11863.0,-26609.879999999997
21237,2013,9689212.0,24822.0,9664390.0,747842.0,7115339.0,1851.0,7113488.0,2573873.0,2978859.0,-10059.0,1438831.0,-172072.64,323964.36,-610397.64,-506096.0,-4735.0,-58871.0,68176.0,2550902.0,-22971.0,-334023.36
21300,2013,3997694.0,0.0,3997694.0,322992.0,2212741.0,28169.0,2184572.0,1784953.0,271935.0,40347.0,448421.0,-60168.44,157144.56,190744.56,-176966.0,-16031.0,-1613.0,18108.0,1813122.0,28169.0,-116797.56
21334,2013,100167.0,0.0,100167.0,31674.0,69311.0,320978.0,-251667.0,30856.0,30578.0,188436.0,44057.0,-2437.1200000000003,193166.88,2967.8799999999997,-7168.0,-19569.0,-58196.0,81408.0,351834.0,320978.0,-4730.879999999999
21342,2013,8542602.0,0.0,8542602.0,3882276.0,6339047.0,314688.0,6024359.0,2203555.0,5594240.0,360778.0,745123.0,-14593.480000000001,389106.52,-2371513.48,-42922.0,-1890151.0,-428.0,-12043.0,2518243.0,314688.0,-28328.519999999997
21350,2013,3433656.0,732051.0,2701605.0,2441768.0,1832225.0,183298.0,1648927.0,1601431.0,740599.0,419795.0,1743929.0,501.50000000000006,418821.5,235480.5,1475.0,-2778902.0,3872.0,2654622.0,1052678.0,-548753.0,973.5
21377,2013,2195335.0,0.0,2195335.0,16748.0,597274.0,25109414.0,-24512140.0,1598061.0,20.0,91727.0,305643.0,-8246.7,107735.3,62874.3,-24255.0,-3.0,0.0,0.0,26707475.0,25109414.0,-16008.3
21431,2013,12501987.0,0.0,12501987.0,3774193.0,5423410.0,1116676.0,4306734.0,7078577.0,1916989.0,881359.0,4258740.0,-198102.7,1265911.3,643372.3,-582655.0,174985.0,227041.0,-146543.0,8195253.0,1116676.0,-384552.3
21482,2013,5003524.0,0.0,5003524.0,1296967.0,2917781.0,577192.0,2340589.0,2085743.0,1340616.0,59171.0,56036.0,-1569.7800000000002,62218.22,-132793.78,-4617.0,-19929255.0,699267.0,12539392.0,2662935.0,577192.0,-3047.22
21490,2013,8360155.0,0.0,8360155.0,2119759.0,4258009.0,1282387.0,2975622.0,4102146.0,1174651.0,14350.0,1290831.0,-61958.200000000004,134621.8,775239.8,-182230.0,501200.0,-1041.0,-468867.0,5384533.0,1282387.0,-120271.79999999999
21520,2013,1150523.0,0.0,1150523.0,275066.0,873750.0,189954.0,683796.0,276773.0,413123.0,-16878.0,46209.0,-15757.640000000001,13710.359999999999,-81555.64,-46346.0,70939.0,-8246.0,-48113.0,466727.0,189954.0,-30588.36
21555,2013,1663823.0,0.0,1663823.0,543511.0,987932.0,723356.0,264576.0,675891.0,342481.0,-18792.0,827024.0,-23462.72,26753.28,106753.28,-69008.0,56209345.0,-76673650.0,27263023.0,1399247.0,723356.0,-45545.28
21563,2013,680107.0,0.0,680107.0,92998.0,367783.0,1375334.0,-1007551.0,312324.0,125758.0,36075.0,280430.0,-4825.280000000001,45441.72,27964.72,-14192.0,2273753.0,-126951.0,-2056509.0,1687658.0,1375334.0,-9366.72
21580,2013,1259257.0,0.0,1259257.0,148176.0,864001.0,766338.0,97663.0,395256.0,68974.0,-10084.0,103963.0,-24179.780000000002,36853.22,-3113.7800000000025,-71117.0,1410344.0,-2074293.0,904455.0,1161594.0,766338.0,-46937.22
21601,2013,297956.0,0.0,297956.0,95395.0,112007.0,663329.0,-551322.0,185949.0,20206.0,-25410.0,17650.0,1473.9,-28271.1,-12016.1,4335.0,-436048.0,-174123.0,565722.0,849278.0,663329.0,2861.1
21610,2013,25896659.0,188080.0,25708579.0,4319483.0,6597767.0,206295.0,6391472.0,19298892.0,2710846.0,99722.0,2131795.0,61721.9,-20091.1,961133.9,181535.0,-132.0,-152607.0,149559.0,19317107.0,18215.0,119813.1
21636,2013,3672179.0,293015.0,3379164.0,441615.0,2671579.0,100403.0,2571176.0,1000600.0,1380939.0,58469.0,226011.0,-24568.74,106161.26,53963.259999999995,-72261.0,2238488.0,-578253.0,-732491.0,807988.0,-192612.0,-47692.259999999995
21652,2013,2642044.0,0.0,2642044.0,921622.0,2199468.0,70380.0,2129088.0,442576.0,932378.0,-2237870.0,3617962.0,-34745.62,-2170422.62,167169.38,-102193.0,2198079.0,-2245806.0,-1881419.0,512956.0,70380.0,-67447.38
21717,2013,92161.0,0.0,92161.0,90513.0,21029.0,887260.0,-866231.0,71132.0,21029.0,103100.0,129568.0,344.76000000000005,102430.76,73370.76,1014.0,59480.0,77313.0,-147173.0,958392.0,887260.0,669.24
21725,2013,15883.0,43891.0,-28008.0,10163.0,62425.0,139756.0,-77331.0,-46542.0,58847.0,-151379.0,0.0,-2580.94,-146368.94,-20399.94,-7591.0,82893.0,-81560.0,-1194.0,49323.0,95865.0,-5010.0599999999995
21733,2013,13310582.0,1506230.0,11804352.0,9104461.0,9978703.0,3059528.0,6919175.0,3331879.0,6363961.0,867678.0,6734240.0,290579.64,303611.64,2116609.64,854646.0,93191.0,42796.0,-102466.0,4885177.0,1553298.0,564066.36
21792,2013,2682648.0,0.0,2682648.0,503183.0,988054.0,645059.0,342995.0,1694594.0,293256.0,16226.0,1075717.0,-14797.480000000001,44950.52,389502.52,-43522.0,-1912.0,0.0,0.0,2339653.0,645059.0,-28724.519999999997
21865,2013,1555817.0,158697.0,1397120.0,13316.0,939580.0,274229.0,665351.0,616237.0,215473.0,-12195.0,137350.0,-35858.780000000006,57413.219999999994,-327873.78,-105467.0,16998.0,-12422.0,-3502.0,731769.0,115532.0,-69608.22
21881,2013,3211167.0,92266.0,3118901.0,1054646.0,1522134.0,107600.0,1414534.0,1689033.0,260148.0,7680.0,1656896.0,-19831.86,46177.14,99640.14,-58329.0,30320.0,13782.0,-14663.0,1704367.0,15334.0,-38497.14
21903,2013,4049830.0,95673.0,3954157.0,921800.0,3243039.0,69379.0,3173660.0,806791.0,644314.0,4179.0,2067554.0,-82020.92000000001,163396.08,608290.08,-241238.0,2120686.0,-1287900.0,-578857.0,780497.0,-26294.0,-159217.08
22020,2013,5830098.0,72026.0,5758072.0,2040270.0,4815439.0,15759.0,4799680.0,1014659.0,1447064.0,5905.0,4746520.0,-74129.86,149804.14,237469.14,-218029.0,70980.0,-1029.0,-62479.0,958392.0,-56267.0,-143899.14
22047,2013,6303.0,778909.0,-772606.0,1988.0,2825.0,1279250.0,-1276425.0,3478.0,2473.0,354168.0,294.0,-65.96000000000001,354296.04,-9955.96,-194.0,-25.0,-10.0,0.0,503819.0,500341.0,-128.04
22055,2013,2576323.0,244.0,2576079.0,1693995.0,1468585.0,3928294.0,-2459709.0,1107738.0,690746.0,26920.0,3096990.0,-29616.38,84410.62,142988.62,-87107.0,241.0,0.0,0.0,5035788.0,3928050.0,-57490.619999999995
22128,2013,490444.0,103356.0,387088.0,31401.0,20331.0,0.0,20331.0,470113.0,20331.0,-186.0,0.0,457.64000000000004,-1074.36,70311.64,1346.0,14078.0,-39545.0,-25558.0,366757.0,-103356.0,888.3599999999999
22144,2013,2570959.0,129.0,2570830.0,150471.0,1289205.0,10104.0,1279101.0,1281754.0,465224.0,-397482.0,559238.0,-12265.84,-373671.84,59885.16,-36076.0,32234977.0,-23150195.0,-9396970.0,1291729.0,9975.0,-23810.16
22187,2013,1805279.0,717394.0,1087885.0,673250.0,350681.0,619781.0,-269100.0,1454598.0,223804.0,192242.0,4395.0,14982.44,163158.44,-2266953.56,44066.0,4098412.0,-2703565.0,-804533.0,1356985.0,-97613.0,29083.559999999998
22209,2013,183129.0,0.0,183129.0,91571.0,217178.0,138174.0,79004.0,-34049.0,133936.0,-13820.0,113101.0,-355.3,-13130.3,-20150.3,-1045.0,2457791.0,-4954200.0,3614240.0,104125.0,138174.0,-689.7
22217,2013,849952.0,229599.0,620353.0,264560.0,341810.0,711822.0,-370012.0,508142.0,133874.0,-28963.0,257848.0,15878.340000000002,-59785.659999999996,77782.34,46701.0,48288.0,-110156.0,34634.0,990365.0,482223.0,30822.659999999996
22349,2013,703866.0,136425.0,567441.0,553093.0,189324.0,706.0,188618.0,514542.0,143860.0,16090.0,962950.0,2593.1800000000003,11056.18,105521.18,7627.0,-44989.0,-24228.0,54525.0,378823.0,-135719.0,5033.82
22357,2013,4530037.0,0.0,4530037.0,481589.0,1565478.0,47045.0,1518433.0,2964559.0,224475.0,62410.0,275754.0,-10545.44,82880.56,388967.56,-31016.0,-1.0,0.0,0.0,3011604.0,47045.0,-20470.559999999998
